epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
171,645.363,0.65383,0.48563,0.84049,0.91643,0.95567,0.92986,0.75862,0.63682,0.51727,0.84107,0.000439,0.000439,0.000439
172,649.102,0.68697,0.50064,0.81566,0.92154,0.95463,0.93816,0.75547,0.64871,0.48105,0.84143,0.0004357,0.0004357,0.0004357
173,652.721,0.64328,0.50088,0.808,0.92154,0.95463,0.93816,0.75547,0.64871,0.48105,0.84143,0.0004324,0.0004324,0.0004324
174,656.345,0.668,0.49024,0.83316,0.92154,0.95463,0.93816,0.75547,0.64871,0.48105,0.84143,0.0004291,0.0004291,0.0004291
175,660.004,0.67821,0.4848,0.8233,0.91909,0.95567,0.94451,0.76377,0.62235,0.46157,0.83697,0.0004258,0.0004258,0.0004258
176,663.627,0.66218,0.46501,0.81444,0.91909,0.95567,0.94451,0.76377,0.62235,0.46157,0.83697,0.0004225,0.0004225,0.0004225
177,667.284,0.66112,0.48152,0.81631,0.91905,0.95073,0.94069,0.77016,0.62904,0.46455,0.83708,0.0004192,0.0004192,0.0004192
178,671.242,0.67548,0.50732,0.83658,0.91905,0.95073,0.94069,0.77016,0.62904,0.46455,0.83708,0.0004159,0.0004159,0.0004159
179,675.245,0.65463,0.48484,0.83891,0.91025,0.95813,0.94199,0.77084,0.6311,0.464,0.83896,0.0004126,0.0004126,0.0004126
180,679.213,0.64479,0.46772,0.8232,0.91025,0.95813,0.94199,0.77084,0.6311,0.464,0.83896,0.0004093,0.0004093,0.0004093
181,683.072,0.64184,0.46891,0.82892,0.91049,0.95205,0.94289,0.77406,0.62383,0.46542,0.83842,0.000406,0.000406,0.000406
