epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,505.237,0.86265,0.61665,0.86223,0.8444,0.90789,0.9298,0.7389,0.85775,0.79764,0.91266,0.0005776,0.0005776,0.0005776
130,509.035,0.95277,0.85183,0.89299,0.8444,0.90789,0.9298,0.7389,0.85775,0.79764,0.91266,0.0005743,0.0005743,0.0005743
131,512.83,0.88537,0.65552,0.87034,0.83488,0.89814,0.92372,0.74386,0.81186,0.87345,0.90229,0.000571,0.000571,0.000571
132,516.86,0.86564,0.65252,0.8614,0.83488,0.89814,0.92372,0.74386,0.81186,0.87345,0.90229,0.0005677,0.0005677,0.0005677
133,520.715,0.83782,0.68547,0.86485,0.8385,0.90132,0.91649,0.74683,0.79719,0.89387,0.90157,0.0005644,0.0005644,0.0005644
134,524.557,0.82194,0.63284,0.86389,0.8385,0.90132,0.91649,0.74683,0.79719,0.89387,0.90157,0.0005611,0.0005611,0.0005611
135,528.615,0.85206,0.67214,0.86022,0.85233,0.91138,0.92316,0.74039,0.84751,0.88714,0.90928,0.0005578,0.0005578,0.0005578
136,532.368,0.78702,0.63166,0.82965,0.85233,0.91138,0.92316,0.74039,0.84751,0.88714,0.90928,0.0005545,0.0005545,0.0005545
137,536.19,0.86818,0.64754,0.87003,0.85326,0.91811,0.92863,0.72624,0.89566,0.81462,0.92105,0.0005512,0.0005512,0.0005512
138,539.912,0.75156,0.63089,0.79919,0.85326,0.91811,0.92863,0.72624,0.89566,0.81462,0.92105,0.0005479,0.0005479,0.0005479
139,543.704,0.86148,0.65815,0.88041,0.89307,0.87914,0.93879,0.74735,0.85111,0.7048,0.90677,0.0005446,0.0005446,0.0005446
140,547.747,0.8203,0.61177,0.84094,0.89307,0.87914,0.93879,0.74735,0.85111,0.7048,0.90677,0.0005413,0.0005413,0.0005413
141,551.647,0.81474,0.58268,0.85068,0.89307,0.87914,0.93879,0.74735,0.85111,0.7048,0.90677,0.000538,0.000538,0.000538
142,555.54,0.78298,0.57602,0.87242,0.84268,0.95145,0.94612,0.76396,0.7933,0.62877,0.89267,0.0005347,0.0005347,0.0005347
143,559.566,0.81396,0.61323,0.88467,0.84268,0.95145,0.94612,0.76396,0.7933,0.62877,0.89267,0.0005314,0.0005314,0.0005314
144,563.651,0.76452,0.56331,0.84591,0.85542,0.9342,0.94586,0.76849,0.78074,0.65689,0.88915,0.0005281,0.0005281,0.0005281
145,567.598,0.81045,0.58355,0.8232,0.85542,0.9342,0.94586,0.76849,0.78074,0.65689,0.88915,0.0005248,0.0005248,0.0005248
146,571.517,0.71922,0.57772,0.77705,0.85688,0.92763,0.93717,0.76293,0.75307,0.77232,0.88555,0.0005215,0.0005215,0.0005215
147,575.228,0.79632,0.59354,0.84324,0.85688,0.92763,0.93717,0.76293,0.75307,0.77232,0.88555,0.0005182,0.0005182,0.0005182
148,578.996,0.80145,0.61699,0.86937,0.87062,0.88541,0.93376,0.77668,0.7305,0.87586,0.88284,0.0005149,0.0005149,0.0005149
149,583.034,0.75502,0.57721,0.82619,0.87062,0.88541,0.93376,0.77668,0.7305,0.87586,0.88284,0.0005116,0.0005116,0.0005116
150,586.897,0.75683,0.54982,0.84795,0.82994,0.92763,0.93744,0.74715,0.82684,0.72664,0.90382,0.0005083,0.0005083,0.0005083
151,590.629,0.75861,0.54384,0.85571,0.82994,0.92763,0.93744,0.74715,0.82684,0.72664,0.90382,0.000505,0.000505,0.000505
152,594.458,0.77503,0.61163,0.81095,0.82994,0.92763,0.93744,0.74715,0.82684,0.72664,0.90382,0.0005017,0.0005017,0.0005017
153,598.253,0.79012,0.60376,0.85557,0.82309,0.9489,0.93526,0.72967,0.85718,0.64244,0.90967,0.0004984,0.0004984,0.0004984
154,602.014,0.80569,0.57857,0.86526,0.82309,0.9489,0.93526,0.72967,0.85718,0.64244,0.90967,0.0004951,0.0004951,0.0004951
155,605.814,0.78371,0.58186,0.85964,0.83729,0.94793,0.93411,0.77257,0.74038,0.69476,0.88448,0.0004918,0.0004918,0.0004918
156,609.624,0.76968,0.56176,0.84946,0.83729,0.94793,0.93411,0.77257,0.74038,0.69476,0.88448,0.0004885,0.0004885,0.0004885
157,613.413,0.75123,0.56709,0.86626,0.8423,0.94873,0.93623,0.77672,0.72092,0.76785,0.88225,0.0004852,0.0004852,0.0004852
158,617.516,0.73134,0.55835,0.84105,0.8423,0.94873,0.93623,0.77672,0.72092,0.76785,0.88225,0.0004819,0.0004819,0.0004819
159,621.458,0.77277,0.64436,0.8798,0.84032,0.96944,0.93533,0.77353,0.72849,0.66468,0.88276,0.0004786,0.0004786,0.0004786
160,625.176,0.73723,0.53939,0.84547,0.84032,0.96944,0.93533,0.77353,0.72849,0.66468,0.88276,0.0004753,0.0004753,0.0004753
161,628.981,0.73763,0.54217,0.85604,0.85439,0.95395,0.94388,0.77208,0.73017,0.60856,0.88245,0.000472,0.000472,0.000472
162,632.785,0.75685,0.54941,0.83249,0.85439,0.95395,0.94388,0.77208,0.73017,0.60856,0.88245,0.0004687,0.0004687,0.0004687
163,636.537,0.73343,0.5745,0.83883,0.85439,0.95395,0.94388,0.77208,0.73017,0.60856,0.88245,0.0004654,0.0004654,0.0004654
164,640.302,0.72183,0.56883,0.86277,0.84216,0.94773,0.95015,0.77403,0.74263,0.60231,0.88424,0.0004621,0.0004621,0.0004621
165,644.061,0.66831,0.54017,0.80458,0.84216,0.94773,0.95015,0.77403,0.74263,0.60231,0.88424,0.0004588,0.0004588,0.0004588
166,647.842,0.70379,0.54355,0.83734,0.87108,0.93352,0.94893,0.79275,0.70782,0.6618,0.88245,0.0004555,0.0004555,0.0004555
167,651.86,0.74632,0.52802,0.84101,0.87108,0.93352,0.94893,0.79275,0.70782,0.6618,0.88245,0.0004522,0.0004522,0.0004522
168,655.856,0.68597,0.54855,0.83245,0.86004,0.94079,0.94937,0.79251,0.72315,0.78105,0.88294,0.0004489,0.0004489,0.0004489
169,659.554,0.69435,0.56381,0.82987,0.86004,0.94079,0.94937,0.79251,0.72315,0.78105,0.88294,0.0004456,0.0004456,0.0004456
170,663.337,0.72649,0.54752,0.83039,0.85968,0.94737,0.94922,0.787,0.74377,0.66494,0.88387,0.0004423,0.0004423,0.0004423
171,667.149,0.69397,0.52042,0.85351,0.85968,0.94737,0.94922,0.787,0.74377,0.66494,0.88387,0.000439,0.000439,0.000439
172,670.943,0.71958,0.5209,0.82955,0.84943,0.96053,0.94527,0.78584,0.69256,0.57353,0.87352,0.0004357,0.0004357,0.0004357
173,674.723,0.66124,0.56604,0.82196,0.84943,0.96053,0.94527,0.78584,0.69256,0.57353,0.87352,0.0004324,0.0004324,0.0004324
174,678.461,0.65882,0.57824,0.81703,0.84943,0.96053,0.94527,0.78584,0.69256,0.57353,0.87352,0.0004291,0.0004291,0.0004291
175,682.234,0.69989,0.48848,0.81688,0.84666,0.94445,0.94683,0.79222,0.70614,0.61025,0.87681,0.0004258,0.0004258,0.0004258
176,685.987,0.70265,0.48073,0.82226,0.84666,0.94445,0.94683,0.79222,0.70614,0.61025,0.87681,0.0004225,0.0004225,0.0004225
177,689.842,0.666,0.48066,0.83388,0.85652,0.90132,0.94475,0.78037,0.72823,0.72567,0.88174,0.0004192,0.0004192,0.0004192
178,693.627,0.68442,0.49108,0.85026,0.85652,0.90132,0.94475,0.78037,0.72823,0.72567,0.88174,0.0004159,0.0004159,0.0004159
179,697.428,0.70815,0.52688,0.8611,0.86012,0.91447,0.94709,0.78306,0.75319,0.73812,0.88412,0.0004126,0.0004126,0.0004126
